OBJECTID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,STATUS,COUNTY,COUNTRY,LATITUDE,LONGITUDE,OWNER,HELIPAD
8619,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER,1500 E WOODROW WILSON DR,JACKSON,MS,39216,(601) 362-4471,MILITARY,OPEN,HINDS,USA,32.32789016,-90.16732631,GOVERNMENT - FEDERAL,N
8620,JOHN BROOKS RECOVERY CENTER - RESIDENT DRUG TREATMENT (WOMEN),20 SOUTH TENNESSEE AVENUE,ATLANTIC CITY,NJ,8401,(609) 345-2433,SPECIAL,CLOSED,ATLANTIC,USA,39.36130275,-74.42779704,PROPRIETARY,N
8621,VA MEDICAL CENTER - FORT MEADE CAMPUS,113 COMANCHE RD,FORT MEADE,SD,57741,NOT AVAILABLE,MILITARY,OPEN,MEADE,USA,44.41267726,-103.4718151,GOVERNMENT - FEDERAL,N
8622,VA CARIBBEAN HEALTHCARE SYSTEM,10 CASIA ST,SAN JUAN,PR,921,NOT AVAILABLE,MILITARY,OPEN,SAN JUAN,PRI,18.39039414,-66.07933548,GOVERNMENT - FEDERAL,N
8623,VA MEDICAL CENTER - WHITE RIVER JUNCTION,163 VETERANS DR,WHITE RIVER JUNCTION,VT,5009,NOT AVAILABLE,MILITARY,OPEN,WINDSOR,USA,43.64849322,-72.34253657,GOVERNMENT - FEDERAL,N
8624,CHALMERS P. WYLIE VA AMBULATORY CARE CENTER,420 N JAMES RD,COLUMBUS,OH,43219,(614) 257-5200,MILITARY,OPEN,FRANKLIN,USA,39.9808247,-82.90958494,GOVERNMENT - FEDERAL,N
8625,GULF COAST VETERANS HEALTH CARE SYSTEM,400 VETERANS AVE,BILOXI,MS,39531,(228) 523-5000,MILITARY,OPEN,HARRISON,USA,30.41511432,-88.94195402,GOVERNMENT - FEDERAL,N
8626,VA MEDICAL CENTER AND AMBULATORY CARE CLINIC,3687 VETERANS DR,FORT HARRISON,MT,59636,(877) 468-8387,MILITARY,OPEN,LEWIS AND CLARK,USA,46.61866261,-112.1017865,GOVERNMENT - FEDERAL,N
8627,MAYO CLINIC HOSPITAL METHODIST CAMPUS,201 WEST CENTER ST,ROCHESTER,MN,55902,(507) 284-2511,GENERAL ACUTE CARE,OPEN,OLMSTED,USA,44.02395962,-92.46583322,NON-PROFIT,N
8628,ESSENTIA HEALTH VIRGINIA,901 9TH ST N,VIRGINIA,MN,55792,(218) 741-3340,GENERAL ACUTE CARE,OPEN,ST. LOUIS,USA,47.53186339,-92.5485476,NON-PROFIT,Y
8629,SHAWNEE MISSION PRAIRIE STAR,23401 PRAIRIE STAR PKWY,LENEXA,KS,66227,(913) 676-8630,GENERAL ACUTE CARE,OPEN,JOHNSON,USA,38.95564679,-94.85686876,NOT AVAILABLE,N
8630,EDWARD PLAINFIELD,24600 W 127TH ST,PLAINFIELD,IL,60585,(630) 527-3000,GENERAL ACUTE CARE,OPEN,WILL,USA,41.65282059,-88.21737981,NOT AVAILABLE,N
8631,BEATRICE COMMUNITY HOSPITAL,4800 HOSPITAL PKWY,BEATRICE,NE,68310,(402) 228-3344,CRITICAL ACCESS,OPEN,GAGE,USA,40.31614637,-96.74972061,NON-PROFIT,N
8632,VIA CHRISTI HOSPITAL ST. JOSEPH,3600 E HARRY ST,WICHITA,KS,67218,(316) 685-1111,GENERAL ACUTE CARE,OPEN,SEDGWICK,USA,37.66615812,-97.29259655,NOT AVAILABLE,N
8633,ST. ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,8280 WEST WARM SPRINGS ROAD,LAS VEGAS,NV,89113,(702) 492-8509,GENERAL ACUTE CARE,OPEN,CLARK,USA,36.05733944,-115.27202,NON-PROFIT,N
8634,HUNTER HOLMES MCGUIRE VA MEDICAL CENTER,1201 BROAD ROCK BLVD,RICHMOND,VA,23225,(804) 675-5000,MILITARY,OPEN,RICHMOND CITY,USA,37.49807429,-77.46768488,GOVERNMENT - FEDERAL,Y
8635,VA MEDICAL CENTER - CHEYENNE,2360 E PERSHING BLVD,CHEYENNE,WY,82001,(307) 778-7550,MILITARY,OPEN,LARAMIE,USA,41.14828213,-104.7855322,GOVERNMENT - FEDERAL,N
8636,GEORGE E. WAHLEN DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,500 FOOTHILL DR,SALT LAKE CITY,UT,84148,(801) 582-1565,MILITARY,OPEN,SALT LAKE,USA,40.75739725,-111.840554,GOVERNMENT - FEDERAL,Y
8637,VA MEDICAL CENTER - VANCOUVER CAMPUS,1601 E 4TH PLAIN BLVD,VANCOUVER,WA,98661,(360) 696-4061,MILITARY,OPEN,CLARK,USA,45.63663819,-122.6572493,GOVERNMENT - FEDERAL,N
8638,PARSONS STATE HOSPITAL,2601 GABRIEL AVENUE,PARSONS,KS,67357,(620) 820-5271,GENERAL ACUTE CARE,OPEN,LABETTE,USA,37.35126304,-95.28054226,GOVERNMENT - STATE,N
8639,CINCINNATI CHILDREN'S LIBERTY,7777 YANKEE RD,MIDDLETOWN,OH,45044,(513) 636-4200,CHILDREN,OPEN,BUTLER,USA,39.37657725,-84.36794409,NON-PROFIT,N
8640,SAINT FRANCIS HOSPITAL MEMPHIS,5959 PARK AVE,MEMPHIS,TN,38119,(901) 765-1000,GENERAL ACUTE CARE,OPEN,SHELBY,USA,35.09820503,-89.86487519,NON-PROFIT,Y
8641,MERIT HEALTH MADISON,161 RIVER OAKS DR,CANTON,MS,39046,(601) 855-4000,GENERAL ACUTE CARE,OPEN,MADISON,USA,32.58137191,-90.08319563,PROPRIETARY,Y
8642,OU MEDICAL CENTER EDMOND-ER,1 S BRYANT AVE,EDMOND,OK,73034,(405) 359-5561,GENERAL ACUTE CARE,OPEN,OKLAHOMA,USA,35.65465832,-97.4615103,NOT AVAILABLE,N
8643,NORMAN REGIONAL HEALTHPLEX,3300 HEALTHPLEX PKWY,NORMAN,OK,73072,(405) 515-1000,GENERAL ACUTE CARE,OPEN,CLEVELAND,USA,35.25959361,-97.48953346,NON-PROFIT,N
8644,PLUM CREEK SPECIALTY HOSPITAL,5601 PLUM CREEK DRIVE,AMARILLO,TX,79124,(806) 351-1000,LONG TERM CARE,OPEN,POTTER,USA,35.218499,-101.9022048,PROPRIETARY,N
8645,IU HEALTH UNIVERSITY HOSPITAL,550 UNIVERSITY BLVD,INDIANAPOLIS,IN,46202,(317) 274-5000,GENERAL ACUTE CARE,OPEN,MARION,USA,39.77528333,-86.17656162,GOVERNMENT - STATE,N
8646,RILEY HOSPITAL FOR CHILDREN,705 RILEY HOSPITAL DR,INDIANAPOLIS,IN,46202,(317) 944-5000,CHILDREN,OPEN,MARION,USA,39.77710774,-86.18027646,NOT AVAILABLE,Y
8647,MT CARMEL EAST HOSPITAL,6001 E BROAD ST,COLUMBUS,OH,43213,(614) 234-6000,GENERAL ACUTE CARE,OPEN,FRANKLIN,USA,39.97691933,-82.84330783,NON-PROFIT,N
8648,SOUTHVIEW HOSPITAL,1997 MIAMISBURG CENTERVILLE RD,DAYTON,OH,45459,(937) 439-6000,GENERAL ACUTE CARE,OPEN,MONTGOMERY,USA,39.63539661,-84.20342017,NON-PROFIT,N
8649,TRINITY MEDICAL CENTER WEST-ER,4000 JOHNSON RD,STEUBENVILLE,OH,43952,(740) 264-8360,GENERAL ACUTE CARE,OPEN,JEFFERSON,USA,40.36777411,-80.6590339,NON-PROFIT,Y
8650,AKRON CHILDREN'S HOSP BEEGHLY,6505 MARKET ST,BOARDMAN,OH,44512,(330) 543-8290,CHILDREN,OPEN,MAHONING,USA,41.03255484,-80.66048104,NON-PROFIT,N
8651,VIBRA HOSPITAL OF AMARILLO,7501 WALLACE BLVD,AMARILLO,TX,79106,(806) 468-2900,LONG TERM CARE,OPEN,POTTER,USA,35.194149,-101.9266926,PROPRIETARY,N
8652,BETHESDA ARROW SPRINGS-ER,100 ARROW SPRINGS BLVD,LEBANON,OH,45036,(513) 282-7000,GENERAL ACUTE CARE,OPEN,WARREN,USA,39.39522296,-84.20942755,NOT AVAILABLE,N
8653,METHODIST HOSPITAL-SOUTHLAKE,8701 BROADWAY,MERRILLVILLE,IN,46410,(219) 738-5500,GENERAL ACUTE CARE,OPEN,LAKE,USA,41.45837283,-87.3329309,NOT AVAILABLE,N
8654,WARD MEMORIAL HOSPITAL,406 SOUTH GARY STREET,MONAHANS,TX,79756,(432) 943-2511,CRITICAL ACCESS,OPEN,WARD,USA,31.59378429,-102.8831868,GOVERNMENT - LOCAL,N
8655,CONTINUECARE HOSPITAL AT HENDRICK MEDICAL CENTER,"1900 PINE,7TH FLOOR",ABILENE,TX,79601,(325) 670-5151,LONG TERM CARE,OPEN,TAYLOR,USA,32.47234716,-99.73327938,NON-PROFIT,Y
8656,TEXAS NEUROREHAB CENTER,"1106 WEST DITTMAR ROAD,BUILDING 9",AUSTIN,TX,78745,(512) 444-4835,LONG TERM CARE,OPEN,TRAVIS,USA,30.18930118,-97.80737637,PROPRIETARY,N
8657,CORNERSTONE HOSPITAL OF AUSTIN,4207 BURNET ROAD,AUSTIN,TX,78756,(512) 706-1900,LONG TERM CARE,OPEN,TRAVIS,USA,30.31182625,-97.7432915,PROPRIETARY,N
8658,CHRISTUS DUBUIS HOSPITAL OF BEAUMONT,"2830 CALDER AVENUE,4TH FLOOR",BEAUMONT,TX,77702,(409) 899-7680,LONG TERM CARE,OPEN,JEFFERSON,USA,30.08725677,-94.13292786,NON-PROFIT,N
8659,CHRISTUS DUBUIS HOSPITAL OF BEAUMONT SOUTH,860 SOUTH 8TH STREET,BEAUMONT,TX,77701,(409) 236-8700,LONG TERM CARE,OPEN,JEFFERSON,USA,30.06953533,-94.12531493,PROPRIETARY,Y
8660,SELECT SPECIALTY HOSPITAL - DALLAS,2329 PARKER ROAD,CARROLLTON,TX,75010,(469) 892-1400,LONG TERM CARE,OPEN,DALLAS,USA,33.04566135,-96.86485975,PROPRIETARY,N
8661,OVERLOOK MEDICAL CENTER,1000 GALLOPING HILL RD,UNION,NJ,7083,(908) 522-6300,GENERAL ACUTE CARE,OPEN,UNION,USA,40.67481574,-74.26565452,NOT AVAILABLE,N
8662,KINDRED HOSPITAL EAST HOUSTON,15101 EAST FREEWAY,CHANNELVIEW,TX,77530,NOT AVAILABLE,LONG TERM CARE,CLOSED,HARRIS,USA,29.77455376,-95.14465578,PROPRIETARY,N
8663,CORNERSTONE HOSPITAL CONROE,1500 GRAND LAKE DRIVE,CONROE,TX,76208,(936) 523-1800,LONG TERM CARE,OPEN,MONTGOMERY,USA,30.28203591,-95.46559063,PROPRIETARY,N
8664,ATRIUM MEDICAL CENTER AT CORINTH,3305 CORINTH PARKWAY,CORINTH,TX,78465,NOT AVAILABLE,LONG TERM CARE,CLOSED,DENTON,USA,33.15366153,-97.05667447,PROPRIETARY,N
8665,SAINT ALPHONSUS EAGLE HEALTH PLZ-ER,323 E RIVERSIDE DR,EAGLE,ID,83616,(208) 367-5355,GENERAL ACUTE CARE,OPEN,ADA,USA,43.6889546,-116.3506934,NOT AVAILABLE,N
8666,OLYMPIC MEDICAL CENTER,939 CAROLINE ST,PORT ANGELES,WA,98362,(360) 417-7000,GENERAL ACUTE CARE,OPEN,CLALLAM,USA,48.08955335,-123.1111959,GOVERNMENT - DISTRICT/AUTHORITY,Y
8667,EAST TEXAS MEDICAL CENTER - QUITMAN,117 WINNSBORO STREET,QUITMAN,TX,75783,(903) 763-6330,CRITICAL ACCESS,OPEN,WOOD,USA,32.79706946,-95.44291819,NON-PROFIT,Y
8668,HARDEMAN COUNTY MEMORIAL HOSPITAL,402 MERCER STREET,QUANAH,TX,79252,(940) 663-2795,CRITICAL ACCESS,OPEN,HARDEMAN,USA,34.29619436,-99.74154846,GOVERNMENT - DISTRICT/AUTHORITY,N
8669,ROUND ROCK MEDICAL CENTER,2400 ROUND ROCK AVENUE,ROUND ROCK,TX,78681,(512) 341-1000,GENERAL ACUTE CARE,OPEN,WILLIAMSON,USA,30.51110777,-97.7136084,NON-PROFIT,Y
8670,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,3150 HORIZON ROAD,ROCKWALL,TX,75032,(469) 698-1000,GENERAL ACUTE CARE,OPEN,ROCKWALL,USA,32.8842895,-96.46622551,PROPRIETARY,Y
8671,PAM SPECIALTY HOSPITAL OF CORPUS CHRISTI NORTH,"600 ELIZABETH STREET,THIRD FLOOR",CORPUS CHRISTI,TX,78413,(361) 881-3223,LONG TERM CARE,OPEN,NUECES,USA,27.77782005,-97.39474791,NON-PROFIT,N
8672,TEXAS CENTER FOR INFECTIOUS DISEASE,2303 SOUTHEAST MILITARY DRIVE,SAN ANTONIO,TX,78223,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,BEXAR,USA,29.35410452,-98.4567103,GOVERNMENT - STATE,N
8673,BAYLOR SPECIALTY HOSPITAL,3504 SWISS AVENUE,DALLAS,TX,75204,NOT AVAILABLE,LONG TERM CARE,OPEN,DALLAS,USA,32.79182316,-96.78160751,NON-PROFIT,N
8674,LIFECARE HOSPITALS OF DALLAS,1950 RECORD CROSSING ROAD,DALLAS,TX,75235,(214) 640-9673,LONG TERM CARE,OPEN,DALLAS,USA,32.81724044,-96.84885029,PROPRIETARY,N
8675,KINDRED HOSPITAL DALLAS CENTRAL,"8050 MEADOW ROAD,FIRST FLOOR",DALLAS,TX,75231,(469) 232-6500,LONG TERM CARE,OPEN,DALLAS,USA,32.8868949,-96.76738833,PROPRIETARY,N
8676,INTEGRITY TRANSITIONAL HOSPITAL,2813 SOUTH MAYHILL ROAD,DENTON,TX,76208,(940) 320-2300,LONG TERM CARE,OPEN,DENTON,USA,33.17439097,-97.08712045,PROPRIETARY,N
8677,MESA HILL SPECIALTY HOSPITAL,2311 NORTH OREGON STREET,EL PASO,TX,79902,(915) 545-1823,LONG TERM CARE,OPEN,EL PASO,USA,31.77347373,-106.5022513,PROPRIETARY,N
8678,MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,SEMINOLE,TX,79360,(432) 758-5811,CRITICAL ACCESS,OPEN,GAINES,USA,32.72162797,-102.6548789,GOVERNMENT - DISTRICT/AUTHORITY,Y
8679,SHAMROCK GENERAL HOSPITAL,1000 SOUTH MAIN STREET,SHAMROCK,TX,79079,(806) 256-2114,CRITICAL ACCESS,OPEN,WHEELER,USA,35.1989674,-100.2481194,GOVERNMENT - DISTRICT/AUTHORITY,Y
8680,KINDRED HOSPITAL EL PASO,1740 CURIE DRIVE,EL PASO,TX,79902,(915) 351-9044,LONG TERM CARE,OPEN,EL PASO,USA,31.77862724,-106.4772989,PROPRIETARY,Y
8681,EL PASO LTAC HOSPITAL,"1221 NORTH COTTON,THIRD FLOOR",EL PASO,TX,79902,(915) 546-5822,LONG TERM CARE,OPEN,EL PASO,USA,31.78368543,-106.4743254,PROPRIETARY,N
8682,LIFECARE HOSPITALS OF FORT WORTH,6201 OVERTON RIDGE BOULEVARD,FORT WORTH,TX,76132,(817) 370-6078,LONG TERM CARE,OPEN,TARRANT,USA,32.67905415,-97.42120446,PROPRIETARY,N
8683,TEXAS HEALTH SPECIALTY HOSPITAL FORT WORTH,"1301 PENNSYLVANIA AVENUE,4TH FLOOR",FORT WORTH,TX,76104,(817) 250-5500,LONG TERM CARE,OPEN,TARRANT,USA,32.73670911,-97.33988601,NON-PROFIT,Y
8684,KINDRED HOSPITAL - TARRANT COUNTY - FORT WORTH SOUTHWEST,7800 OAKMONT BOULEVARD,FORT WORTH,TX,76132,(817) 346-0094,LONG TERM CARE,OPEN,TARRANT,USA,32.665697,-97.42370538,PROPRIETARY,N
8685,KINDRED HOSPITAL - FORT WORTH,815 EIGHTH AVENUE,FORT WORTH,TX,76104,(817) 332-4812,LONG TERM CARE,OPEN,TARRANT,USA,32.73577378,-97.34335383,PROPRIETARY,Y
8686,REGENCY HOSPITAL OF FORT WORTH,6801 OAKMONT BOULEVARD,FORT WORTH,TX,76132,NOT AVAILABLE,LONG TERM CARE,CLOSED,TARRANT,USA,32.66203254,-97.41423269,PROPRIETARY,N
8687,HANSFORD COUNTY HOSPITAL,707 SOUTH ROLAND STREET,SPEARMAN,TX,79081,(806) 659-2535,GENERAL ACUTE CARE,OPEN,HANSFORD,USA,36.19027677,-101.1996141,GOVERNMENT - DISTRICT/AUTHORITY,N
8688,BAYLOR SCOTT & WHITE SURGICAL HOSPITAL AT SHERMAN,3601 NORTH CALAIS STREET,SHERMAN,TX,75090,(903) 813-9999,GENERAL ACUTE CARE,OPEN,GRAYSON,USA,33.67663535,-96.60185221,PROPRIETARY,N
8689,BAYLOR SCOTT & WHITE HOSPITAL - TAYLOR,305 MALLARD LANE,TAYLOR,TX,76574,(512) 352-7611,CRITICAL ACCESS,OPEN,WILLIAMSON,USA,30.59094376,-97.41538166,NON-PROFIT,Y
8690,CHRISTUS MOTHER FRANCES HOSPITAL - SULPHUR SPRINGS,115 AIRPORT ROAD,SULPHUR SPRINGS,TX,75483,(903) 439-4052,GENERAL ACUTE CARE,OPEN,HOPKINS,USA,33.15762802,-95.60014471,GOVERNMENT - DISTRICT/AUTHORITY,Y
8691,ROLLING PLAINS MEMORIAL HOSPITAL,200 EAST ARIZONA AVENUE,SWEETWATER,TX,79556,(325) 235-1701,GENERAL ACUTE CARE,OPEN,NOLAN,USA,32.45321238,-100.3973167,GOVERNMENT - DISTRICT/AUTHORITY,Y
8692,SOLARA HOSPITAL HARLINGEN,508 VICTORIA LANE,HARLINGEN,TX,78550,(956) 425-9600,LONG TERM CARE,OPEN,CAMERON,USA,26.15982657,-97.67274526,PROPRIETARY,N
8693,UNIVERSITY OF TEXAS HEALTH CENTER - TYLER,11937 HIGHWAY 271 NORTH,TYLER,TX,75708,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,SMITH,USA,32.42595009,-95.21342841,GOVERNMENT - STATE,Y
8694,KINDRED HOSPITAL HOUSTON NORTHWEST,11297 FALLBROOK DRIVE,HOUSTON,TX,77065,(281) 517-1000,LONG TERM CARE,OPEN,HARRIS,USA,29.92440962,-95.58824613,PROPRIETARY,Y
8695,PINE VALLEY SPECIALTY HOSPITAL,6160 SOUTH LOOP EAST,HOUSTON,TX,77087,(713) 640-2400,LONG TERM CARE,OPEN,HARRIS,USA,29.69473891,-95.31759658,PROPRIETARY,N
8696,PLAZA SPECIALTY HOSPITAL,1300 BINZ STREET,HOUSTON,TX,77004,(713) 285-1000,LONG TERM CARE,OPEN,HARRIS,USA,29.72323923,-95.38702269,PROPRIETARY,N
8697,ICON HOSPITAL,19211 MCKAY DRIVE,HUMBLE,TX,77338,(281) 883-5500,LONG TERM CARE,OPEN,HARRIS,USA,29.99867547,-95.27622266,PROPRIETARY,N
8699,HOUSTON METHODIST ST. CATHERINE HOSPITAL,701 SOUTH FRY,KATY,TX,77450,(281) 599-5700,LONG TERM CARE,OPEN,HARRIS,USA,29.77679705,-95.71684416,NON-PROFIT,Y
8700,HILLCREST BAPTIST MEDICAL CENTER,3000 HERRING AVENUE,WACO,TX,76708,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,MCLENNAN,USA,31.55876112,-97.17473376,NON-PROFIT,Y
8701,LAREDO SPECIALTY HOSPITAL,2005 BUSTAMANTE STREET,LAREDO,TX,78041,(956) 753-5353,LONG TERM CARE,OPEN,WEBB,USA,27.53352938,-99.47363697,PROPRIETARY,N
8702,COVENANT SPECIALTY HOSPITAL,3815 20TH STREET,LUBBOCK,TX,79410,(806) 725-9200,LONG TERM CARE,OPEN,LUBBOCK,USA,33.5766576,-101.8970615,PROPRIETARY,N
8703,CHI ST LUKES HEALTH MEMORIAL SPECIALTY HOSPITAL,"1201 WEST FRANK AVENUE,SUITE 5D",LUFKIN,TX,75904,(936) 639-7975,LONG TERM CARE,OPEN,ANGELINA,USA,31.33628998,-94.74084706,NON-PROFIT,Y
8704,PAM SPECIALTY HOSPITAL OF LULING,200 MEMORIAL DRIVE,LULING,TX,78648,(830) 875-8400,LONG TERM CARE,OPEN,CALDWELL,USA,29.67408592,-97.6550844,PROPRIETARY,N
8705,KINDRED HOSPITAL - MANSFIELD,1802 HIGHWAY 157 NORTH,MANSFIELD,TX,76063,(817) 473-6101,LONG TERM CARE,OPEN,TARRANT,USA,32.59903863,-97.14435357,PROPRIETARY,N
8706,SOLARA HOSPITAL MCALLEN,"301 WEST EXPRESSWAY 83,8TH FLOOR",MCALLEN,TX,78503,(956) 632-4880,LONG TERM CARE,OPEN,HIDALGO,USA,26.18672847,-98.22582022,PROPRIETARY,N
8707,MESQUITE SPECIALTY HOSPITAL,1024 NORTH GALLOWAY AVENUE,MESQUITE,TX,75149,(972) 216-2300,LONG TERM CARE,OPEN,DALLAS,USA,32.77813391,-96.5986591,PROPRIETARY,N
8708,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,TX,76301,(940) 764-7000,GENERAL ACUTE CARE,OPEN,WICHITA,USA,33.90243058,-98.50198079,NON-PROFIT,Y
8709,ALLEGIANCE HEALTH CENTER PERMIAN BASIN,207 TRADEWINDS BOULEVARD,MIDLAND,TX,79706,(432) 699-3215,LONG TERM CARE,CLOSED,MIDLAND,USA,31.98171367,-102.154371,PROPRIETARY,N
8710,PAM SPECIALITY HOSPITAL OF NEW BRAUNFELS,1445 HANZ DRIVE,NEW BRAUNFELS,TX,78130,(830) 627-7600,LONG TERM CARE,OPEN,COMAL,USA,29.72926937,-98.10274189,PROPRIETARY,N
8711,MID-JEFFERSON EXTENDED CARE HOSPITAL,2600 HIGHWAY 365,NEDERLAND,TX,77627,(409) 726-8700,LONG TERM CARE,OPEN,JEFFERSON,USA,29.95559858,-93.98687658,PROPRIETARY,Y
8712,DUBUIS HOSPITAL OF PARIS,820 CLARKSVILLE STREET,PARIS,TX,75460,(903) 737-3600,LONG TERM CARE,OPEN,LAMAR,USA,33.68784764,-95.54823349,NON-PROFIT,Y
8713,KINDRED HOSPITAL BAY AREA,4801 EAST SAM HOUSTON PARKWAY SOUTH,PASADENA,TX,77505,(281) 991-5463,LONG TERM CARE,OPEN,HARRIS,USA,29.63733556,-95.16043245,PROPRIETARY,N
8714,PLANO SPECIALTY HOSPITAL,1621 COIT ROAD,PLANO,TX,75075,(972) 758-5200,LONG TERM CARE,OPEN,COLLIN,USA,33.02123751,-96.76907374,PROPRIETARY,N
8715,LIFECARE HOSPITALS OF PLANO,6800 PRESTON ROAD,PLANO,TX,75024,(214) 473-8822,LONG TERM CARE,OPEN,COLLIN,USA,33.06549105,-96.79511498,PROPRIETARY,N
8716,KINDRED HOSPITAL - SAN ANTONIO,3636 MEDICAL DRIVE,SAN ANTONIO,TX,78229,(210) 616-0616,LONG TERM CARE,OPEN,BEXAR,USA,29.52248579,-98.55637881,PROPRIETARY,N
8717,KINDRED HOSPITAL - SAN ANTONIO CENTRAL,"111 DALLAS STREET,4TH FLOOR",SAN ANTONIO,TX,78205,(210) 297-7195,LONG TERM CARE,OPEN,BEXAR,USA,29.43297807,-98.49220974,PROPRIETARY,N
8718,NEXUS SPECIALTY HOSPITAL-SHENANDOAH CAMPUS,123 VISION PARK DRIVE,SHENANDOAH,TX,77384,(281) 364-0317,LONG TERM CARE,OPEN,MONTGOMERY,USA,30.18874977,-95.46018014,PROPRIETARY,N
8719,CARRUS SPECIALTY HOSPITAL,"1810 U.S. HIGHWAY 82 WEST,STE 200",SHERMAN,TX,75092,(903) 870-2600,LONG TERM CARE,OPEN,GRAYSON,USA,33.66972557,-96.63438619,PROPRIETARY,N
8720,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,SUGAR LAND,TX,77479,(281) 275-6000,LONG TERM CARE,OPEN,FORT BEND,USA,29.60023248,-95.63826118,PROPRIETARY,N
8721,ATRIUM MEDICAL CENTER,11929  WEST AIRPORT BOULEVARD,STAFFORD,TX,77477,(281) 207-8200,LONG TERM CARE,OPEN,FORT BEND,USA,29.64684751,-95.58827701,PROPRIETARY,N
8722,EAST TEXAS MEDICAL CENTER SPECIALTY HOSPITAL,"1000 SOUTH BECKHAM AVENUE,5TH FLOOR",TYLER,TX,75711,(903) 596-3004,LONG TERM CARE,OPEN,SMITH,USA,32.33835568,-95.29103688,NON-PROFIT,N
8723,TYLER CONTINUE CARE HOSPITAL,"800 EAST DAWSON,4TH FLOOR",TYLER,TX,75701,(903) 531-4943,LONG TERM CARE,OPEN,SMITH,USA,32.34262743,-95.29085002,NON-PROFIT,Y
8724,PAM SPECIALTY HOSPITAL OF VICTORIA SOUTH,"506 EAST SAN ANTONIO STREET,3RD FL",VICTORIA,TX,77901,(361) 575-1445,LONG TERM CARE,OPEN,VICTORIA,USA,28.80798268,-96.99883805,PROPRIETARY,N
8725,PAM SPECIALTY HOSPITAL OF VICTORIA NORTH,102 MEDICAL DRIVE,VICTORIA,TX,77904,(361) 576-6200,LONG TERM CARE,OPEN,VICTORIA,USA,28.85499709,-97.02196107,PROPRIETARY,Y
8726,CORNERSTONE HOSPITAL OF HOUSTON - CLEAR LAKE,709 MEDICAL CENTER BOULEVARD,WEBSTER,TX,77598,(281) 332-3322,LONG TERM CARE,OPEN,HARRIS,USA,29.5374055,-95.12982931,PROPRIETARY,N
8727,WILLIAM P. CLEMENTS JR. UNIVERSITY HOSPITAL,"6161 HARRY HINES BOULEVARD,SUITE 100",DALLAS,TX,75235,(214) 633-5555,LONG TERM CARE,OPEN,DALLAS,USA,32.81896722,-96.84883749,GOVERNMENT - STATE,N
8728,PROMISE HOSPITAL OF DALLAS,7955 HARRY HINES BOULEVARD,DALLAS,TX,75235,(214) 637-0000,LONG TERM CARE,OPEN,DALLAS,USA,32.83258117,-96.86203847,PROPRIETARY,N
8729,KINDRED HOSPITAL - WHITE ROCK,"9440 POPPY DRIVE,5TH FLOOR SOUTH",DALLAS,TX,75218,(214) 324-6730,LONG TERM CARE,OPEN,DALLAS,USA,32.83448662,-96.70583767,PROPRIETARY,N
8730,EL PASO CHILDREN'S HOSPITAL,4845 ALAMEDA AVENUE,EL PASO,TX,79905,(915) 242-8600,CHILDREN,OPEN,EL PASO,USA,31.7715012,-106.433795,NON-PROFIT,N
8731,METHODIST SOUTHLAKE HOSPITAL,421 EAST HIGHWAY 114,SOUTHLAKE,TX,76092,(817) 865-4400,GENERAL ACUTE CARE,OPEN,TARRANT,USA,32.9571804,-97.14523798,PROPRIETARY,N
8732,CONTINUECARE HOSPITAL OF MIDLAND,"4214 ANDREWS HIGHWAY,SUITE 320",MIDLAND,TX,79703,(432) 221-1111,LONG TERM CARE,OPEN,MIDLAND,USA,32.00436321,-102.1350549,PROPRIETARY,N
8733,CORNERSTONE HOSPITAL - MEDICAL CENTER,"2001 HERMANN DRIVE,SUITE 100",HOUSTON,TX,77004,(832) 649-6200,LONG TERM CARE,OPEN,HARRIS,USA,29.7186698,-95.38250516,PROPRIETARY,N
8734,KINDRED HOSPITAL NORTH HOUSTON,7407 NORTH FREEWAY,HOUSTON,TX,77076,NOT AVAILABLE,LONG TERM CARE,CLOSED,HARRIS,USA,29.86738019,-95.40800378,PROPRIETARY,N
8735,BAYLOR SCOTT & WHITE CONTINUING CARE HOSPITAL,546 KEGLEY ROAD,TEMPLE,TX,76502,(254) 215-0900,LONG TERM CARE,OPEN,BELL,USA,31.11828493,-97.39929271,NON-PROFIT,N
8736,VIBRA SPECIALTY HOSPITAL,2700 WALKER WAY,DE SOTO,TX,75115,(972) 298-1100,LONG TERM CARE,OPEN,DALLAS,USA,32.64465296,-96.88347894,PROPRIETARY,N
8737,PAM SPECIALTY HOSPITAL OF TEXARKANA SOUTH,"1000 PINE STREET,6TH FLOOR",TEXARKANA,TX,75501,(903) 798-7600,LONG TERM CARE,OPEN,BOWIE,USA,33.42908549,-94.04734159,PROPRIETARY,N
